
INPUT FILE: FDATA
C,ID,TIME,WT,EVID,AMT,CMT,SS,II,ADDL,RATE,LAGT,MODE,DUR2,RAT2,BIOAV,DV,MDV
0.000000000000000,1.000000000000000,0.000000000000000,62.65000000000000,1.000000000000000,100.0000000000000,1.000000000000000,0.000000000000000,24.00000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,1.000000000000000
0.000000000000000,1.000000000000000,0.000000000000000,62.65000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,4.000000000000000,79.43000000000001,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,8.000000000000000,71.20999999999999,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,12.00000000000000,63.35000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,16.00000000000000,69.55000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,20.00000000000000,60.81000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,24.00000000000000,61.29000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,28.00000000000000,75.54000000000001,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,32.00000000000000,65.73999999999999,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,36.00000000000000,74.44000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,40.00000000000000,61.90000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,44.00000000000000,68.50000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,48.00000000000000,60.35000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,52.00000000000000,73.73999999999999,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
0.000000000000000,1.000000000000000,56.00000000000000,62.31000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,10.00000000000000,1.000000000000000,1.100000000000000,0.000000000000000
